Time,Flow_Rate
14.921,683.847914501983
14.922,683.847914501983
14.923,683.847914501983
14.924,683.847914501983
14.925,683.847914501983
14.926,683.847914501983
14.927,683.847914501983
14.928,683.847914501983
14.929,683.847914501983
14.93,692.068259898722
14.931,692.068259898722
14.932,692.068259898722
14.933,692.068259898722
14.934,692.068259898722
14.935,692.068259898722
14.936,692.068259898722
14.937,692.068259898722
14.938,692.068259898722
14.939,692.068259898722
14.94,683.014067953344
14.941,683.014067953344
14.942,683.014067953344
14.943,683.014067953344
14.944,683.014067953344
14.945,683.014067953344
14.946,683.014067953344
14.947,683.014067953344
14.948,683.014067953344
14.949,683.014067953344
14.95,683.983868647845
14.951,683.983868647845
14.952,683.983868647845
14.953,683.983868647845
14.954,683.983868647845
14.955,683.983868647845
14.956,683.983868647845
14.957,683.983868647845
14.958,683.983868647845
14.959,683.983868647845
14.96,683.554451468912
14.961,683.554451468912
14.962,683.554451468912
14.963,683.554451468912
14.964,683.554451468912
14.965,683.554451468912
14.966,683.554451468912
14.967,683.554451468912
14.968,683.554451468912
14.969,683.554451468912
14.97,684.649368873621
14.971,684.649368873621
14.972,684.649368873621
14.973,684.649368873621
14.974,684.649368873621
14.975,684.649368873621
14.976,684.649368873621
14.977,684.649368873621
14.978,684.649368873621
14.979,684.649368873621
14.98,688.410636731477
14.981,688.410636731477
14.982,688.410636731477
14.983,688.410636731477
14.984,688.410636731477
14.985,688.410636731477
14.986,688.410636731477
14.987,688.410636731477
14.988,688.410636731477
14.989,688.410636731477
14.99,684.14470846332
14.991,684.14470846332
14.992,684.14470846332
14.993,684.14470846332
14.994,684.14470846332
14.995,684.14470846332
14.996,684.14470846332
14.997,684.14470846332
14.998,684.14470846332
14.999,684.14470846332
15,686.895470849449
15.001,686.895470849449
15.002,686.895470849449
15.003,686.895470849449
15.004,686.895470849449
15.005,686.895470849449
15.006,686.895470849449
15.007,686.895470849449
15.008,686.895470849449
15.009,686.895470849449
15.01,690.550672415325
15.011,690.550672415325
15.012,690.550672415325
15.013,690.550672415325
15.014,690.550672415325
15.015,690.550672415325
15.016,690.550672415325
15.017,690.550672415325
15.018,690.550672415325
15.019,690.550672415325
15.02,686.618226712881
15.021,686.618226712881
15.022,686.618226712881
15.023,686.618226712881
15.024,686.618226712881
15.025,686.618226712881
15.026,686.618226712881
15.027,686.618226712881
15.028,686.618226712881
15.029,686.618226712881
15.03,690.913054846114
15.031,690.913054846114
15.032,690.913054846114
15.033,690.913054846114
15.034,690.913054846114
15.035,690.913054846114
15.036,690.913054846114
15.037,690.913054846114
15.038,690.913054846114
15.039,690.913054846114
15.04,682.841270153534
15.041,682.841270153534
15.042,682.841270153534
15.043,682.841270153534
15.044,682.841270153534
15.045,682.841270153534
15.046,682.841270153534
15.047,682.841270153534
15.048,682.841270153534
15.049,682.841270153534
15.05,683.247369226223
15.051,683.247369226223
15.052,683.247369226223
15.053,683.247369226223
15.054,683.247369226223
15.055,683.247369226223
15.056,683.247369226223
15.057,683.247369226223
15.058,683.247369226223
15.059,683.247369226223
15.06,685.632080611791
15.061,685.632080611791
15.062,685.632080611791
15.063,685.632080611791
15.064,685.632080611791
15.065,685.632080611791
15.066,685.632080611791
15.067,685.632080611791
15.068,685.632080611791
15.069,685.632080611791
15.07,685.506214476193
15.071,685.506214476193
15.072,685.506214476193
15.073,685.506214476193
15.074,685.506214476193
15.075,685.506214476193
15.076,685.506214476193
15.077,685.506214476193
15.078,685.506214476193
15.079,685.506214476193
15.08,682.309590601513
15.081,682.309590601513
15.082,682.309590601513
15.083,682.309590601513
15.084,682.309590601513
15.085,682.309590601513
15.086,682.309590601513
15.087,682.309590601513
15.088,682.309590601513
15.089,682.309590601513
15.09,683.265114108856
15.091,683.265114108856
15.092,683.265114108856
15.093,683.265114108856
15.094,683.265114108856
15.095,683.265114108856
15.096,683.265114108856
15.097,683.265114108856
15.098,683.265114108856
15.099,683.265114108856
15.1,693.932284607464
15.101,693.932284607464
15.102,693.932284607464
15.103,693.932284607464
15.104,693.932284607464
15.105,693.932284607464
15.106,693.932284607464
15.107,693.932284607464
15.108,693.932284607464
15.109,693.932284607464
15.11,687.542988824372
15.111,687.542988824372
15.112,687.542988824372
15.113,687.542988824372
15.114,687.542988824372
15.115,687.542988824372
15.116,687.542988824372
15.117,687.542988824372
15.118,687.542988824372
15.119,687.542988824372
15.12,683.407305698804
15.121,683.407305698804
15.122,683.407305698804
15.123,683.407305698804
15.124,683.407305698804
15.125,683.407305698804
15.126,683.407305698804
15.127,683.407305698804
15.128,683.407305698804
15.129,683.407305698804
15.13,680.05697722304
15.131,680.05697722304
15.132,680.05697722304
15.133,680.05697722304
15.134,680.05697722304
15.135,680.05697722304
15.136,680.05697722304
15.137,680.05697722304
15.138,680.05697722304
15.139,680.05697722304
15.14,684.298195352249
15.141,684.298195352249
15.142,684.298195352249
15.143,684.298195352249
15.144,684.298195352249
15.145,684.298195352249
15.146,684.298195352249
15.147,684.298195352249
15.148,684.298195352249
15.149,684.298195352249
15.15,686.704110174099
15.151,686.704110174099
15.152,686.704110174099
15.153,686.704110174099
15.154,686.704110174099
15.155,686.704110174099
15.156,686.704110174099
15.157,686.704110174099
15.158,686.704110174099
15.159,686.704110174099
15.16,678.600834200647
15.161,678.600834200647
15.162,678.600834200647
15.163,678.600834200647
15.164,678.600834200647
15.165,678.600834200647
15.166,678.600834200647
15.167,678.600834200647
15.168,678.600834200647
15.169,678.600834200647
15.17,687.680141693683
15.171,687.680141693683
15.172,687.680141693683
15.173,687.680141693683
15.174,687.680141693683
15.175,687.680141693683
15.176,687.680141693683
15.177,687.680141693683
15.178,687.680141693683
15.179,687.680141693683
15.18,690.375693782234
15.181,690.375693782234
15.182,690.375693782234
15.183,690.375693782234
15.184,690.375693782234
15.185,690.375693782234
15.186,690.375693782234
15.187,690.375693782234
15.188,690.375693782234
15.189,690.375693782234
15.19,683.880796103714
15.191,683.880796103714
15.192,683.880796103714
15.193,683.880796103714
15.194,683.880796103714
15.195,683.880796103714
15.196,683.880796103714
15.197,683.880796103714
15.198,683.880796103714
15.199,683.880796103714
15.2,689.065948393333
15.201,689.065948393333
15.202,689.065948393333
15.203,689.065948393333
15.204,689.065948393333
15.205,689.065948393333
15.206,689.065948393333
15.207,689.065948393333
15.208,689.065948393333
15.209,689.065948393333
15.21,685.140720733584
15.211,685.140720733584
15.212,685.140720733584
15.213,685.140720733584
15.214,685.140720733584
15.215,685.140720733584
15.216,685.140720733584
15.217,685.140720733584
15.218,685.140720733584
15.219,685.140720733584
15.22,684.913670755881
15.221,684.913670755881
15.222,684.913670755881
15.223,684.913670755881
15.224,684.913670755881
15.225,684.913670755881
15.226,684.913670755881
15.227,684.913670755881
15.228,684.913670755881
15.229,684.913670755881
15.23,680.046642438333
15.231,680.046642438333
15.232,680.046642438333
15.233,680.046642438333
15.234,680.046642438333
15.235,680.046642438333
15.236,680.046642438333
15.237,680.046642438333
15.238,680.046642438333
15.239,680.046642438333
15.24,682.512600554086
15.241,682.512600554086
15.242,682.512600554086
15.243,682.512600554086
15.244,682.512600554086
15.245,682.512600554086
15.246,682.512600554086
15.247,682.512600554086
15.248,682.512600554086
15.249,682.512600554086
15.25,686.20556151022
15.251,686.20556151022
15.252,686.20556151022
15.253,686.20556151022
15.254,686.20556151022
15.255,686.20556151022
15.256,686.20556151022
15.257,686.20556151022
15.258,686.20556151022
15.259,686.20556151022
15.26,688.354158153882
15.261,688.354158153882
15.262,688.354158153882
15.263,688.354158153882
15.264,688.354158153882
15.265,688.354158153882
15.266,688.354158153882
15.267,688.354158153882
15.268,688.354158153882
15.269,688.354158153882
15.27,684.724494981765
15.271,684.724494981765
15.272,684.724494981765
15.273,684.724494981765
15.274,684.724494981765
15.275,684.724494981765
15.276,684.724494981765
15.277,684.724494981765
15.278,684.724494981765
15.279,684.724494981765
15.28,690.03965523526
15.281,690.03965523526
15.282,690.03965523526
15.283,690.03965523526
15.284,690.03965523526
15.285,690.03965523526
15.286,690.03965523526
15.287,690.03965523526
15.288,690.03965523526
15.289,690.03965523526
15.29,685.445558879709
15.291,685.445558879709
15.292,685.445558879709
15.293,685.445558879709
15.294,685.445558879709
15.295,685.445558879709
15.296,685.445558879709
15.297,685.445558879709
15.298,685.445558879709
15.299,685.445558879709
15.3,686.663113792724
15.301,686.663113792724
15.302,686.663113792724
15.303,686.663113792724
15.304,686.663113792724
15.305,686.663113792724
15.306,686.663113792724
15.307,686.663113792724
15.308,686.663113792724
15.309,686.663113792724
15.31,679.827715584254
15.311,679.827715584254
15.312,679.827715584254
15.313,679.827715584254
15.314,679.827715584254
15.315,679.827715584254
15.316,679.827715584254
15.317,679.827715584254
15.318,679.827715584254
15.319,679.827715584254
15.32,681.403199411139
15.321,681.403199411139
15.322,681.403199411139
15.323,681.403199411139
15.324,681.403199411139
15.325,681.403199411139
15.326,681.403199411139
15.327,681.403199411139
15.328,681.403199411139
15.329,681.403199411139
15.33,686.931503679784
15.331,686.931503679784
15.332,686.931503679784
15.333,686.931503679784
15.334,686.931503679784
15.335,686.931503679784
15.336,686.931503679784
15.337,686.931503679784
15.338,686.931503679784
15.339,686.931503679784
15.34,686.934868784455
15.341,686.934868784455
15.342,686.934868784455
15.343,686.934868784455
15.344,686.934868784455
15.345,686.934868784455
15.346,686.934868784455
15.347,686.934868784455
15.348,686.934868784455
15.349,686.934868784455
15.35,687.34766093588
15.351,687.34766093588
15.352,687.34766093588
15.353,687.34766093588
15.354,687.34766093588
15.355,687.34766093588
15.356,687.34766093588
15.357,687.34766093588
15.358,687.34766093588
15.359,687.34766093588
15.36,684.935620094141
15.361,684.935620094141
15.362,684.935620094141
15.363,684.935620094141
15.364,684.935620094141
15.365,684.935620094141
15.366,684.935620094141
15.367,684.935620094141
15.368,684.935620094141
15.369,684.935620094141
15.37,681.632136368267
15.371,681.632136368267
15.372,681.632136368267
15.373,681.632136368267
15.374,681.632136368267
15.375,681.632136368267
15.376,681.632136368267
15.377,681.632136368267
15.378,681.632136368267
15.379,681.632136368267
15.38,687.038315712491
15.381,687.038315712491
15.382,687.038315712491
15.383,687.038315712491
15.384,687.038315712491
15.385,687.038315712491
15.386,687.038315712491
15.387,687.038315712491
15.388,687.038315712491
15.389,687.038315712491
15.39,684.940077428064
15.391,684.940077428064
15.392,684.940077428064
15.393,684.940077428064
15.394,684.940077428064
15.395,684.940077428064
15.396,684.940077428064
15.397,684.940077428064
15.398,684.940077428064
15.399,684.940077428064
15.4,686.267345404951
15.401,686.267345404951
15.402,686.267345404951
15.403,686.267345404951
15.404,686.267345404951
15.405,686.267345404951
15.406,686.267345404951
15.407,686.267345404951
15.408,686.267345404951
15.409,686.267345404951
15.41,689.155858498808
15.411,689.155858498808
15.412,689.155858498808
15.413,689.155858498808
15.414,689.155858498808
15.415,689.155858498808
15.416,689.155858498808
15.417,689.155858498808
15.418,689.155858498808
15.419,689.155858498808
15.42,684.767242183087
15.421,684.767242183087
15.422,684.767242183087
15.423,684.767242183087
15.424,684.767242183087
15.425,684.767242183087
15.426,684.767242183087
15.427,684.767242183087
15.428,684.767242183087
15.429,684.767242183087
15.43,686.869003030379
15.431,686.869003030379
15.432,686.869003030379
15.433,686.869003030379
15.434,686.869003030379
15.435,686.869003030379
15.436,686.869003030379
15.437,686.869003030379
15.438,686.869003030379
15.439,686.869003030379
15.44,682.437237402679
15.441,682.437237402679
15.442,682.437237402679
15.443,682.437237402679
15.444,682.437237402679
15.445,682.437237402679
15.446,682.437237402679
15.447,682.437237402679
15.448,682.437237402679
15.449,682.437237402679
15.45,683.016659098776
15.451,683.016659098776
15.452,683.016659098776
15.453,683.016659098776
15.454,683.016659098776
15.455,683.016659098776
15.456,683.016659098776
15.457,683.016659098776
15.458,683.016659098776
15.459,683.016659098776
15.46,691.934411662179
15.461,691.934411662179
15.462,691.934411662179
15.463,691.934411662179
15.464,691.934411662179
15.465,691.934411662179
15.466,691.934411662179
15.467,691.934411662179
15.468,691.934411662179
15.469,691.934411662179
15.47,677.084886885224
15.471,677.084886885224
15.472,677.084886885224
15.473,677.084886885224
15.474,677.084886885224
15.475,677.084886885224
15.476,677.084886885224
15.477,677.084886885224
15.478,677.084886885224
15.479,677.084886885224
15.48,682.191727921214
15.481,682.191727921214
15.482,682.191727921214
15.483,682.191727921214
15.484,682.191727921214
15.485,682.191727921214
15.486,682.191727921214
15.487,682.191727921214
15.488,682.191727921214
15.489,682.191727921214
15.49,685.412079400046
15.491,685.412079400046
15.492,685.412079400046
15.493,685.412079400046
15.494,685.412079400046
15.495,685.412079400046
15.496,685.412079400046
15.497,685.412079400046
15.498,685.412079400046
15.499,685.412079400046
15.5,687.017150625327
15.501,687.017150625327
15.502,687.017150625327
15.503,687.017150625327
15.504,687.017150625327
15.505,687.017150625327
15.506,687.017150625327
15.507,687.017150625327
15.508,687.017150625327
15.509,687.017150625327
15.51,686.049124087933
15.511,686.049124087933
15.512,686.049124087933
15.513,686.049124087933
15.514,686.049124087933
15.515,686.049124087933
15.516,686.049124087933
15.517,686.049124087933
15.518,686.049124087933
15.519,686.049124087933
15.52,679.390160901975
15.521,679.390160901975
15.522,679.390160901975
15.523,679.390160901975
15.524,679.390160901975
15.525,679.390160901975
15.526,679.390160901975
15.527,679.390160901975
15.528,679.390160901975
15.529,679.390160901975
15.53,694.572276901027
15.531,694.572276901027
15.532,694.572276901027
15.533,694.572276901027
15.534,694.572276901027
15.535,694.572276901027
15.536,694.572276901027
15.537,694.572276901027
15.538,694.572276901027
15.539,694.572276901027
15.54,683.171894635368
15.541,683.171894635368
15.542,683.171894635368
15.543,683.171894635368
15.544,683.171894635368
15.545,683.171894635368
15.546,683.171894635368
15.547,683.171894635368
15.548,683.171894635368
15.549,683.171894635368
15.55,690.151410726924
15.551,690.151410726924
15.552,690.151410726924
15.553,690.151410726924
15.554,690.151410726924
15.555,690.151410726924
15.556,690.151410726924
15.557,690.151410726924
15.558,690.151410726924
15.559,690.151410726924
15.56,684.757284369576
15.561,684.757284369576
15.562,684.757284369576
15.563,684.757284369576
15.564,684.757284369576
15.565,684.757284369576
15.566,684.757284369576
15.567,684.757284369576
15.568,684.757284369576
15.569,684.757284369576
15.57,689.055348973325
15.571,689.055348973325
15.572,689.055348973325
15.573,689.055348973325
15.574,689.055348973325
15.575,689.055348973325
15.576,689.055348973325
15.577,689.055348973325
15.578,689.055348973325
15.579,689.055348973325
15.58,678.658715936778
15.581,678.658715936778
15.582,678.658715936778
15.583,678.658715936778
15.584,678.658715936778
15.585,678.658715936778
15.586,678.658715936778
15.587,678.658715936778
15.588,678.658715936778
15.589,678.658715936778
15.59,682.426030113615
15.591,682.426030113615
15.592,682.426030113615
15.593,682.426030113615
15.594,682.426030113615
15.595,682.426030113615
15.596,682.426030113615
15.597,682.426030113615
15.598,682.426030113615
15.599,682.426030113615
15.6,679.304378827216
15.601,679.304378827216
15.602,679.304378827216
15.603,679.304378827216
15.604,679.304378827216
15.605,679.304378827216
15.606,679.304378827216
15.607,679.304378827216
15.608,679.304378827216
15.609,679.304378827216
15.61,685.486956138629
15.611,685.486956138629
15.612,685.486956138629
15.613,685.486956138629
15.614,685.486956138629
15.615,685.486956138629
15.616,685.486956138629
15.617,685.486956138629
15.618,685.486956138629
15.619,685.486956138629
15.62,681.114414835325
15.621,681.114414835325
15.622,681.114414835325
15.623,681.114414835325
15.624,681.114414835325
15.625,681.114414835325
15.626,681.114414835325
15.627,681.114414835325
15.628,681.114414835325
15.629,681.114414835325
15.63,684.124723735663
15.631,684.124723735663
15.632,684.124723735663
15.633,684.124723735663
15.634,684.124723735663
15.635,684.124723735663
15.636,684.124723735663
15.637,684.124723735663
15.638,684.124723735663
15.639,684.124723735663
15.64,681.646344106982
15.641,681.646344106982
15.642,681.646344106982
15.643,681.646344106982
15.644,681.646344106982
15.645,681.646344106982
15.646,681.646344106982
15.647,681.646344106982
15.648,681.646344106982
15.649,681.646344106982
15.65,687.724331751978
15.651,687.724331751978
15.652,687.724331751978
15.653,687.724331751978
15.654,687.724331751978
15.655,687.724331751978
15.656,687.724331751978
15.657,687.724331751978
15.658,687.724331751978
15.659,687.724331751978
15.66,689.4574157401
15.661,689.4574157401
15.662,689.4574157401
15.663,689.4574157401
15.664,689.4574157401
15.665,689.4574157401
15.666,689.4574157401
15.667,689.4574157401
15.668,689.4574157401
15.669,689.4574157401
15.67,683.96435206598
15.671,683.96435206598
15.672,683.96435206598
15.673,683.96435206598
15.674,683.96435206598
15.675,683.96435206598
15.676,683.96435206598
15.677,683.96435206598
15.678,683.96435206598
15.679,683.96435206598
15.68,683.379823119278
15.681,683.379823119278
15.682,683.379823119278
15.683,683.379823119278
15.684,683.379823119278
15.685,683.379823119278
15.686,683.379823119278
15.687,683.379823119278
15.688,683.379823119278
15.689,683.379823119278
15.69,688.759648690807
15.691,688.759648690807
15.692,688.759648690807
15.693,688.759648690807
15.694,688.759648690807
15.695,688.759648690807
15.696,688.759648690807
15.697,688.759648690807
15.698,688.759648690807
15.699,688.759648690807
15.7,686.943224469063
15.701,686.943224469063
15.702,686.943224469063
15.703,686.943224469063
15.704,686.943224469063
15.705,686.943224469063
15.706,686.943224469063
15.707,686.943224469063
15.708,686.943224469063
15.709,686.943224469063
15.71,686.390394572827
15.711,686.390394572827
15.712,686.390394572827
15.713,686.390394572827
15.714,686.390394572827
15.715,686.390394572827
15.716,686.390394572827
15.717,686.390394572827
15.718,686.390394572827
15.719,686.390394572827
15.72,690.836116006598
15.721,690.836116006598
15.722,690.836116006598
15.723,690.836116006598
15.724,690.836116006598
15.725,690.836116006598
15.726,690.836116006598
15.727,690.836116006598
15.728,690.836116006598
15.729,690.836116006598
15.73,686.833090728537
15.731,686.833090728537
15.732,686.833090728537
15.733,686.833090728537
15.734,686.833090728537
15.735,686.833090728537
15.736,686.833090728537
15.737,686.833090728537
15.738,686.833090728537
15.739,686.833090728537
15.74,687.136383494161
15.741,687.136383494161
15.742,687.136383494161
15.743,687.136383494161
15.744,687.136383494161
15.745,687.136383494161
15.746,687.136383494161
15.747,687.136383494161
15.748,687.136383494161
15.749,687.136383494161
15.75,682.207113100841
15.751,682.207113100841
15.752,682.207113100841
15.753,682.207113100841
15.754,682.207113100841
15.755,682.207113100841
15.756,682.207113100841
15.757,682.207113100841
15.758,682.207113100841
15.759,682.207113100841
15.76,690.993407371359
15.761,690.993407371359
15.762,690.993407371359
15.763,690.993407371359
15.764,690.993407371359
15.765,690.993407371359
15.766,690.993407371359
15.767,690.993407371359
15.768,690.993407371359
15.769,690.993407371359
15.77,687.024355096948
15.771,687.024355096948
15.772,687.024355096948
15.773,687.024355096948
15.774,687.024355096948
15.775,687.024355096948
15.776,687.024355096948
15.777,687.024355096948
15.778,687.024355096948
15.779,687.024355096948
15.78,684.67208819472
15.781,684.67208819472
15.782,684.67208819472
15.783,684.67208819472
15.784,684.67208819472
15.785,684.67208819472
15.786,684.67208819472
15.787,684.67208819472
15.788,684.67208819472
15.789,684.67208819472
15.79,680.999292054584
15.791,680.999292054584
15.792,680.999292054584
15.793,680.999292054584
15.794,680.999292054584
15.795,680.999292054584
15.796,680.999292054584
15.797,680.999292054584
15.798,680.999292054584
15.799,680.999292054584
15.8,678.586264615956
15.801,678.586264615956
15.802,678.586264615956
15.803,678.586264615956
15.804,678.586264615956
15.805,678.586264615956
15.806,678.586264615956
15.807,678.586264615956
15.808,678.586264615956
15.809,678.586264615956
15.81,690.277071883117
15.811,690.277071883117
15.812,690.277071883117
15.813,690.277071883117
15.814,690.277071883117
15.815,690.277071883117
15.816,690.277071883117
15.817,690.277071883117
15.818,690.277071883117
15.819,690.277071883117
15.82,688.169596533547
15.821,688.169596533547
15.822,688.169596533547
15.823,688.169596533547
15.824,688.169596533547
15.825,688.169596533547
15.826,688.169596533547
15.827,688.169596533547
15.828,688.169596533547
15.829,688.169596533547
15.83,686.293232027355
15.831,686.293232027355
15.832,686.293232027355
15.833,686.293232027355
15.834,686.293232027355
15.835,686.293232027355
15.836,686.293232027355
15.837,686.293232027355
15.838,686.293232027355
15.839,686.293232027355
15.84,684.342614034659
15.841,684.342614034659
15.842,684.342614034659
15.843,684.342614034659
15.844,684.342614034659
15.845,684.342614034659
15.846,684.342614034659
15.847,684.342614034659
15.848,684.342614034659
15.849,684.342614034659
15.85,687.077943850449
15.851,687.077943850449
15.852,687.077943850449
15.853,687.077943850449
15.854,687.077943850449
15.855,687.077943850449
15.856,687.077943850449
15.857,687.077943850449
15.858,687.077943850449
15.859,687.077943850449
15.86,684.745960626402
15.861,684.745960626402
15.862,684.745960626402
15.863,684.745960626402
15.864,684.745960626402
15.865,684.745960626402
15.866,684.745960626402
15.867,684.745960626402
15.868,684.745960626402
15.869,684.745960626402
15.87,689.986859386225
15.871,689.986859386225
15.872,689.986859386225
15.873,689.986859386225
15.874,689.986859386225
15.875,689.986859386225
15.876,689.986859386225
15.877,689.986859386225
15.878,689.986859386225
15.879,689.986859386225
15.88,685.63112688501
15.881,685.63112688501
15.882,685.63112688501
15.883,685.63112688501
15.884,685.63112688501
15.885,685.63112688501
15.886,685.63112688501
15.887,685.63112688501
15.888,685.63112688501
15.889,685.63112688501
15.89,682.342635466193
15.891,682.342635466193
15.892,682.342635466193
15.893,682.342635466193
15.894,682.342635466193
15.895,682.342635466193
15.896,682.342635466193
15.897,682.342635466193
15.898,682.342635466193
15.899,682.342635466193
15.9,687.649019432318
15.901,687.649019432318
15.902,687.649019432318
15.903,687.649019432318
15.904,687.649019432318
15.905,687.649019432318
15.906,687.649019432318
15.907,687.649019432318
15.908,687.649019432318
15.909,687.649019432318
15.91,685.404451993197
15.911,685.404451993197
15.912,685.404451993197
15.913,685.404451993197
15.914,685.404451993197
15.915,685.404451993197
15.916,685.404451993197
15.917,685.404451993197
15.918,685.404451993197
15.919,685.404451993197
15.92,682.033043365255
15.921,682.033043365255
15.922,682.033043365255
15.923,682.033043365255
15.924,682.033043365255
15.925,682.033043365255
15.926,682.033043365255
15.927,682.033043365255
15.928,682.033043365255
15.929,682.033043365255
15.93,682.099851767304
15.931,682.099851767304
15.932,682.099851767304
15.933,682.099851767304
15.934,682.099851767304
15.935,682.099851767304
15.936,682.099851767304
15.937,682.099851767304
15.938,682.099851767304
15.939,682.099851767304
15.94,685.549346375805
15.941,685.549346375805
15.942,685.549346375805
15.943,685.549346375805
15.944,685.549346375805
15.945,685.549346375805
15.946,685.549346375805
15.947,685.549346375805
15.948,685.549346375805
15.949,685.549346375805
15.95,690.373329631671
15.951,690.373329631671
15.952,690.373329631671
15.953,690.373329631671
15.954,690.373329631671
15.955,690.373329631671
15.956,690.373329631671
15.957,690.373329631671
15.958,690.373329631671
15.959,690.373329631671
15.96,687.06253889265
15.961,687.06253889265
15.962,687.06253889265
15.963,687.06253889265
15.964,687.06253889265
15.965,687.06253889265
15.966,687.06253889265
15.967,687.06253889265
15.968,687.06253889265
15.969,687.06253889265
15.97,685.364175140605
15.971,685.364175140605
15.972,685.364175140605
15.973,685.364175140605
15.974,685.364175140605
15.975,685.364175140605
15.976,685.364175140605
15.977,685.364175140605
15.978,685.364175140605
15.979,685.364175140605
15.98,686.488264321339
15.981,686.488264321339
15.982,686.488264321339
15.983,686.488264321339
15.984,686.488264321339
15.985,686.488264321339
15.986,686.488264321339
15.987,686.488264321339
15.988,686.488264321339
15.989,686.488264321339
15.99,689.283549531604
15.991,689.283549531604
15.992,689.283549531604
15.993,689.283549531604
15.994,689.283549531604
15.995,689.283549531604
15.996,689.283549531604
15.997,689.283549531604
15.998,689.283549531604
15.999,689.283549531604
16,682.907424519374
16.001,682.907424519374
16.002,682.907424519374
16.003,682.907424519374
16.004,682.907424519374
16.005,682.907424519374
16.006,682.907424519374
16.007,682.907424519374
16.008,682.907424519374
16.009,682.907424519374
16.01,691.050340373783
16.011,691.050340373783
16.012,691.050340373783
16.013,691.050340373783
16.014,691.050340373783
16.015,691.050340373783
16.016,691.050340373783
16.017,691.050340373783
16.018,691.050340373783
16.019,691.050340373783
16.02,685.512218310095
16.021,685.512218310095
16.022,685.512218310095
16.023,685.512218310095
16.024,685.512218310095
16.025,685.512218310095
16.026,685.512218310095
16.027,685.512218310095
16.028,685.512218310095
16.029,685.512218310095
16.03,683.920593212617
16.031,683.920593212617
16.032,683.920593212617
16.033,683.920593212617
16.034,683.920593212617
16.035,683.920593212617
16.036,683.920593212617
16.037,683.920593212617
16.038,683.920593212617
16.039,683.920593212617
16.04,683.286845837754
16.041,683.286845837754
16.042,683.286845837754
16.043,683.286845837754
16.044,683.286845837754
16.045,683.286845837754
16.046,683.286845837754
16.047,683.286845837754
16.048,683.286845837754
16.049,683.286845837754
16.05,685.596938778673
16.051,685.596938778673
16.052,685.596938778673
16.053,685.596938778673
16.054,685.596938778673
16.055,685.596938778673
16.056,685.596938778673
16.057,685.596938778673
16.058,685.596938778673
16.059,685.596938778673
16.06,685.56484127949
16.061,685.56484127949
16.062,685.56484127949
16.063,685.56484127949
16.064,685.56484127949
16.065,685.56484127949
16.066,685.56484127949
16.067,685.56484127949
16.068,685.56484127949
16.069,685.56484127949
16.07,688.8164925802
16.071,688.8164925802
16.072,688.8164925802
16.073,688.8164925802
16.074,688.8164925802
16.075,688.8164925802
16.076,688.8164925802
16.077,688.8164925802
16.078,688.8164925802
16.079,688.8164925802
16.08,685.867223374341
16.081,685.867223374341
16.082,685.867223374341
16.083,685.867223374341
16.084,685.867223374341
16.085,685.867223374341
16.086,685.867223374341
16.087,685.867223374341
16.088,685.867223374341
16.089,685.867223374341
16.09,683.041896731886
16.091,683.041896731886
16.092,683.041896731886
16.093,683.041896731886
16.094,683.041896731886
16.095,683.041896731886
16.096,683.041896731886
16.097,683.041896731886
16.098,683.041896731886
16.099,683.041896731886
16.1,684.789530691134
16.101,684.789530691134
16.102,684.789530691134
16.103,684.789530691134
16.104,684.789530691134
16.105,684.789530691134
16.106,684.789530691134
16.107,684.789530691134
16.108,684.789530691134
16.109,684.789530691134
16.11,683.407509823812
16.111,683.407509823812
16.112,683.407509823812
16.113,683.407509823812
16.114,683.407509823812
16.115,683.407509823812
16.116,683.407509823812
16.117,683.407509823812
16.118,683.407509823812
16.119,683.407509823812
16.12,686.506169717188
16.121,686.506169717188
16.122,686.506169717188
16.123,686.506169717188
16.124,686.506169717188
16.125,686.506169717188
16.126,686.506169717188
16.127,686.506169717188
16.128,686.506169717188
16.129,686.506169717188
16.13,684.74359020468
16.131,684.74359020468
16.132,684.74359020468
16.133,684.74359020468
16.134,684.74359020468
16.135,684.74359020468
16.136,684.74359020468
16.137,684.74359020468
16.138,684.74359020468
16.139,684.74359020468
16.14,681.47003524428
16.141,681.47003524428
16.142,681.47003524428
16.143,681.47003524428
16.144,681.47003524428
16.145,681.47003524428
16.146,681.47003524428
16.147,681.47003524428
16.148,681.47003524428
16.149,681.47003524428
16.15,686.945031928513
16.151,686.945031928513
16.152,686.945031928513
16.153,686.945031928513
16.154,686.945031928513
16.155,686.945031928513
16.156,686.945031928513
16.157,686.945031928513
16.158,686.945031928513
16.159,686.945031928513
16.16,684.623624091438
16.161,684.623624091438
16.162,684.623624091438
16.163,684.623624091438
16.164,684.623624091438
16.165,684.623624091438
16.166,684.623624091438
16.167,684.623624091438
16.168,684.623624091438
16.169,684.623624091438
16.17,682.517868942516
16.171,682.517868942516
16.172,682.517868942516
16.173,682.517868942516
16.174,682.517868942516
16.175,682.517868942516
16.176,682.517868942516
16.177,682.517868942516
16.178,682.517868942516
16.179,682.517868942516
16.18,690.534656413225
16.181,690.534656413225
16.182,690.534656413225
16.183,690.534656413225
16.184,690.534656413225
16.185,690.534656413225
16.186,690.534656413225
16.187,690.534656413225
16.188,690.534656413225
16.189,690.534656413225
16.19,684.012232450463
16.191,684.012232450463
16.192,684.012232450463
