Timestamp;p123;p142;p193;p257;p277;p280;p331;p426;p427;p455;p514;p523;p586;p653;p654;p680;p710;p721;p762;p800;p810;p827;p879
2019-05-06 07:15:00;0;0;0;6,76;0;5,21;10,55;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 07:20:00;0;0;0;6,76;0;5,21;10,55;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 07:25:00;0;0;0;6,77;0;5,21;10,58;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 07:30:00;0;0;0;6,76;0;5,21;10,57;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 07:35:00;0;0;0;6,75;0;5,21;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 07:40:00;0;0;0;6,75;0;5,21;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,8;0;0
2019-05-06 07:45:00;0;0;0;6,75;0;5,21;10,53;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 07:50:00;0;0;0;6,75;0;5,21;10,54;0;4,98;0;15,4;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 07:55:00;0;0;0;6,74;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,79;0;0
2019-05-06 08:00:00;0;0;0;6,74;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 08:05:00;0;0;0;6,75;0;5,21;10,52;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 08:10:00;0;0;0;6,74;0;5,21;10,53;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 08:15:00;0;0;0;6,74;0;5,21;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 08:20:00;0;0;0;6,73;0;5,2;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 08:25:00;0;0;0;6,72;0;5,2;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 08:30:00;0;0;0;6,71;0;5,2;10,45;0;4,94;0;15,34;0;0;0;5,37;0;5,44;0;0;0;6,78;0;0
2019-05-06 08:35:00;0;0;0;6,72;0;5,2;10,46;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 08:40:00;0;0;0;6,71;0;5,2;10,45;0;4,95;0;15,34;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 08:45:00;0;0;0;6,73;0;5,21;10,53;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,8;0;0
2019-05-06 08:50:00;0;0;0;6,72;0;5,2;10,51;0;4,97;0;15,38;0;0;0;5,38;0;5,47;0;0;0;6,8;0;0
2019-05-06 08:55:00;0;0;0;6,72;0;5,2;10,48;0;4,95;0;15,36;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 09:00:00;0;0;0;6,72;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:05:00;0;0;0;6,71;0;5,2;10,51;0;4,97;0;15,38;0;0;0;5,39;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:10:00;0;0;0;6,72;0;5,2;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:15:00;0;0;0;6,72;0;5,2;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:20:00;0;0;0;6,71;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,45;0;0;0;6,79;0;0
2019-05-06 09:25:00;0;0;0;6,72;0;5,2;10,49;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:30:00;0;0;0;6,71;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,79;0;0
2019-05-06 09:35:00;0;0;0;6,72;0;5,2;10,45;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 09:40:00;0;0;0;6,73;0;5,21;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 09:45:00;0;0;0;6,72;0;5,2;10,45;0;4,95;0;15,34;0;0;0;5,37;0;5,44;0;0;0;6,78;0;0
2019-05-06 09:50:00;0;0;0;6,73;0;5,2;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,79;0;0
2019-05-06 09:55:00;0;0;0;6,74;0;5,21;10,5;0;4,97;0;15,38;0;0;0;5,38;0;5,47;0;0;0;6,8;0;0
2019-05-06 10:00:00;0;0;0;6,73;0;5,2;10,45;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 10:05:00;0;0;0;6,74;0;5,21;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 10:10:00;0;0;0;6,75;0;5,21;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 10:15:00;0;0;0;6,74;0;5,21;10,46;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,78;0;0
2019-05-06 10:20:00;0;0;0;6,74;0;5,21;10,44;0;4,94;0;15,33;0;0;0;5,36;0;5,44;0;0;0;6,78;0;0
2019-05-06 10:25:00;0;0;0;6,75;0;5,21;10,45;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,78;0;0
2019-05-06 10:30:00;0;0;0;6,76;0;5,21;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 10:35:00;0;0;0;6,76;0;5,21;10,44;0;4,94;0;15,34;0;0;0;5,36;0;5,45;0;0;0;6,79;0;0
2019-05-06 10:40:00;0;0;0;6,77;0;5,21;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 10:45:00;0;0;0;6,76;0;5,21;10,44;0;4,94;0;15,34;0;0;0;5,37;0;5,44;0;0;0;6,78;0;0
2019-05-06 10:50:00;0;0;0;6,77;0;5,21;10,47;0;4,95;0;15,35;0;0;0;5,37;0;5,46;0;0;0;6,8;0;0
2019-05-06 10:55:00;0;0;0;6,77;0;5,21;10,45;0;4,95;0;15,34;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:00:00;0;0;0;6,77;0;5,21;10,47;0;4,95;0;15,36;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:05:00;0;0;0;6,76;0;5,21;10,46;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:10:00;0;0;0;6,77;0;5,21;10,46;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:15:00;0;0;0;6,77;0;5,21;10,45;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,78;0;0
2019-05-06 11:20:00;0;0;0;6,77;0;5,22;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 11:25:00;0;0;0;6,77;0;5,22;10,5;0;4,96;0;15,38;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 11:30:00;0;0;0;6,77;0;5,21;10,45;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:35:00;0;0;0;6,78;0;5,22;10,53;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 11:40:00;0;0;0;6,78;0;5,22;10,51;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 11:45:00;0;0;0;6,78;0;5,22;10,47;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 11:50:00;0;0;0;6,77;0;5,22;10,5;0;4,97;0;15,38;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 11:55:00;0;0;0;6,78;0;5,22;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 12:00:00;0;0;0;6,78;0;5,22;10,44;0;4,94;0;15,33;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 12:05:00;0;0;0;6,77;0;5,22;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 12:10:00;0;0;0;6,79;0;5,22;10,55;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,82;0;0
2019-05-06 12:15:00;0;0;0;6,78;0;5,22;10,53;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 12:20:00;0;0;0;6,77;0;5,22;10,45;0;4,95;0;15,34;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 12:25:00;0;0;0;6,78;0;5,22;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 12:30:00;0;0;0;6,78;0;5,22;10,49;0;4,96;0;15,38;0;0;0;5,38;0;5,46;0;0;0;6,79;0;0
2019-05-06 12:35:00;0;0;0;6,78;0;5,22;10,45;0;4,95;0;15,34;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 12:40:00;0;0;0;6,78;0;5,22;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 12:45:00;0;0;0;6,78;0;5,22;10,46;0;4,95;0;15,35;0;0;0;5,37;0;5,45;0;0;0;6,79;0;0
2019-05-06 12:50:00;0;0;0;6,78;0;5,22;10,51;0;4,97;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 12:55:00;0;0;0;6,78;0;5,22;10,52;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,8;0;0
2019-05-06 13:00:00;0;0;0;6,78;0;5,22;10,51;0;4,96;0;15,38;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:05:00;0;0;0;6,78;0;5,22;10,47;0;4,95;0;15,35;0;0;0;5,37;0;5,46;0;0;0;6,79;0;0
2019-05-06 13:10:00;0;0;0;6,78;0;5,22;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:15:00;0;0;0;6,79;0;5,22;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:20:00;0;0;0;6,79;0;5,22;10,5;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:25:00;0;0;0;6,79;0;5,22;10,48;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:30:00;0;0;0;6,78;0;5,22;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:35:00;0;0;0;6,78;0;5,22;10,52;0;4,97;0;15,37;0;0;0;5,38;0;5,47;0;0;0;6,8;0;0
2019-05-06 13:40:00;0;0;0;6,79;0;5,22;10,52;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,8;0;0
2019-05-06 13:45:00;0;0;0;6,79;0;5,22;10,5;0;4,96;0;15,36;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:50:00;0;0;0;6,79;0;5,22;10,49;0;4,96;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 13:55:00;0;0;0;6,8;0;5,23;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:00:00;0;0;0;6,8;0;5,23;10,56;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 14:05:00;0;0;0;6,8;0;5,23;10,53;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:10:00;0;0;0;6,79;0;5,22;10,5;0;4,97;0;15,37;0;0;0;5,38;0;5,46;0;0;0;6,8;0;0
2019-05-06 14:15:00;0;0;0;6,8;0;5,23;10,51;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:20:00;0;0;0;6,79;0;5,23;10,55;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 14:25:00;0;0;0;6,8;0;5,23;10,54;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 14:30:00;0;0;0;6,8;0;5,23;10,53;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:35:00;0;0;0;6,8;0;5,23;10,52;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:40:00;0;0;0;6,8;0;5,23;10,54;0;4,98;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:45:00;0;0;0;6,8;0;5,23;10,56;0;4,98;0;15,4;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 14:50:00;0;0;0;6,81;0;5,23;10,54;0;4,98;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 14:55:00;0;0;0;6,81;0;5,23;10,58;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 15:00:00;0;0;0;6,81;0;5,24;10,61;0;5;0;15,43;0;0;0;5,41;0;5,49;0;0;0;6,83;0;0
2019-05-06 15:05:00;0;0;0;6,81;0;5,23;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 15:10:00;0;0;0;6,81;0;5,24;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,82;0;0
2019-05-06 15:15:00;0;0;0;6,81;0;5,23;10,53;0;4,97;0;15,38;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 15:20:00;0;0;0;6,81;0;5,23;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 15:25:00;0;0;0;6,81;0;5,23;10,54;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 15:30:00;0;0;0;6,81;0;5,23;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 15:35:00;0;0;0;6,82;0;5,24;10,58;0;4,99;0;15,41;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 15:40:00;0;0;0;6,81;0;5,24;10,55;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 15:45:00;0;0;0;6,82;0;5,24;10,61;0;5;0;15,44;0;0;0;5,41;0;5,5;0;0;0;6,83;0;0
2019-05-06 15:50:00;0;0;0;6,82;0;5,24;10,56;0;4,98;0;15,4;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 15:55:00;0;0;0;6,82;0;5,24;10,54;0;4,98;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 16:00:00;0;0;0;6,82;0;5,24;10,58;0;4,99;0;15,41;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 16:05:00;0;0;0;6,82;0;5,24;10,6;0;5;0;15,42;0;0;0;5,41;0;5,49;0;0;0;6,83;0;0
2019-05-06 16:10:00;0;0;0;6,83;0;5,24;10,61;0;5;0;15,43;0;0;0;5,41;0;5,49;0;0;0;6,83;0;0
2019-05-06 16:15:00;0;0;0;6,82;0;5,24;10,52;0;4,97;0;15,37;0;0;0;5,38;0;5,47;0;0;0;6,81;0;0
2019-05-06 16:20:00;0;0;0;6,82;0;5,24;10,58;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,83;0;0
2019-05-06 16:25:00;0;0;0;6,82;0;5,24;10,57;0;4,99;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 16:30:00;0;0;0;6,81;0;5,24;10,53;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 16:35:00;0;0;0;6,82;0;5,24;10,57;0;4,99;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 16:40:00;0;0;0;6,82;0;5,24;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 16:45:00;0;0;0;6,82;0;5,24;10,57;0;4,99;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 16:50:00;0;0;0;6,82;0;5,24;10,55;0;4,98;0;15,39;0;0;0;5,39;0;5,48;0;0;0;6,82;0;0
2019-05-06 16:55:00;0;0;0;6,82;0;5,24;10,58;0;4,99;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 17:00:00;0;0;0;6,82;0;5,24;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 17:05:00;0;0;0;6,83;0;5,24;10,57;0;4,99;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 17:10:00;0;0;0;6,82;0;5,24;10,56;0;4,98;0;15,4;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 17:15:00;0;0;0;6,82;0;5,24;10,55;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 17:20:00;0;0;0;6,83;0;5,24;10,55;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 17:25:00;0;0;0;6,83;0;5,24;10,55;0;4,98;0;15,4;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 17:30:00;0;0;0;6,82;0;5,24;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,82;0;0
2019-05-06 17:35:00;0;0;0;6,83;0;5,24;10,52;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 17:40:00;0;0;0;6,83;0;5,25;10,56;0;4,98;0;15,41;0;0;0;5,4;0;5,48;0;0;0;6,81;0;0
2019-05-06 17:45:00;0;0;0;6,83;0;5,25;10,59;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 17:50:00;0;0;0;6,83;0;5,25;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 17:55:00;0;0;0;6,83;0;5,24;10,54;0;4,98;0;15,4;0;0;0;5,39;0;5,48;0;0;0;6,81;0;0
2019-05-06 18:00:00;0;0;0;6,83;0;5,24;10,53;0;4,97;0;15,39;0;0;0;5,39;0;5,47;0;0;0;6,81;0;0
2019-05-06 18:05:00;0;0;0;6,84;0;5,25;10,59;0;4,99;0;15,42;0;0;0;5,4;0;5,49;0;0;0;6,82;0;0
2019-05-06 18:10:00;0;0;0;6,83;0;5,25;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 18:15:00;0;0;0;6,83;0;5,25;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 18:20:00;0;0;0;6,83;0;5,24;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 18:25:00;0;0;0;6,82;0;5,24;10,68;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 18:30:00;0;0;0;6,83;0;5,25;10,73;0;5,04;0;15,48;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 18:35:00;0;0;0;6,82;0;5,24;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 18:40:00;0;0;0;6,83;0;5,24;10,72;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 18:45:00;0;0;0;6,82;0;5,24;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,51;0;0;0;6,83;0;0
2019-05-06 18:50:00;0;0;0;6,82;0;5,24;10,72;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 18:55:00;0;0;0;6,82;0;5,24;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 19:00:00;0;0;0;6,81;0;5,24;10,73;0;5,04;0;15,47;0;0;0;5,44;0;5,52;0;0;0;6,84;0;0
2019-05-06 19:05:00;0;0;0;6,81;0;5,23;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 19:10:00;0;0;0;6,81;0;5,24;10,74;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 19:15:00;0;0;0;6,81;0;5,23;10,69;0;5,03;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 19:20:00;0;0;0;6,81;0;5,23;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 19:25:00;0;0;0;6,81;0;5,23;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 19:30:00;0;0;0;6,8;0;5,23;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 19:35:00;0;0;0;6,79;0;5,23;10,68;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,82;0;0
2019-05-06 19:40:00;0;0;0;6,79;0;5,22;10,69;0;5,02;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 19:45:00;0;0;0;6,79;0;5,23;10,69;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 19:50:00;0;0;0;6,8;0;5,23;10,73;0;5,04;0;15,48;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 19:55:00;0;0;0;6,8;0;5,23;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,51;0;0;0;6,84;0;0
2019-05-06 20:00:00;0;0;0;6,79;0;5,22;10,69;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 20:05:00;0;0;0;6,79;0;5,22;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,51;0;0;0;6,84;0;0
2019-05-06 20:10:00;0;0;0;6,79;0;5,22;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 20:15:00;0;0;0;6,78;0;5,22;10,71;0;5,03;0;15,47;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 20:20:00;0;0;0;6,77;0;5,22;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 20:25:00;0;0;0;6,78;0;5,22;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 20:30:00;0;0;0;6,77;0;5,22;10,67;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 20:35:00;0;0;0;6,77;0;5,22;10,72;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 20:40:00;0;0;0;6,76;0;5,21;10,69;0;5,03;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 20:45:00;0;0;0;6,76;0;5,21;10,66;0;5,01;0;15,43;0;0;0;5,41;0;5,49;0;0;0;6,82;0;0
2019-05-06 20:50:00;0;0;0;6,77;0;5,21;10,7;0;5,03;0;15,45;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 20:55:00;0;0;0;6,76;0;5,21;10,69;0;5,02;0;15,45;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 21:00:00;0;0;0;6,77;0;5,21;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 21:05:00;0;0;0;6,77;0;5,21;10,7;0;5,03;0;15,45;0;0;0;5,42;0;5,51;0;0;0;6,83;0;0
2019-05-06 21:10:00;0;0;0;6,75;0;5,21;10,65;0;5,01;0;15,43;0;0;0;5,41;0;5,49;0;0;0;6,82;0;0
2019-05-06 21:15:00;0;0;0;6,77;0;5,21;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 21:20:00;0;0;0;6,76;0;5,21;10,67;0;5,02;0;15,43;0;0;0;5,42;0;5,5;0;0;0;6,82;0;0
2019-05-06 21:25:00;0;0;0;6,76;0;5,21;10,69;0;5,03;0;15,46;0;0;0;5,42;0;5,51;0;0;0;6,83;0;0
2019-05-06 21:30:00;0;0;0;6,75;0;5,2;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 21:35:00;0;0;0;6,74;0;5,2;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 21:40:00;0;0;0;6,75;0;5,2;10,68;0;5,02;0;15,44;0;0;0;5,42;0;5,5;0;0;0;6,83;0;0
2019-05-06 21:45:00;0;0;0;6,75;0;5,2;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 21:50:00;0;0;0;6,75;0;5,2;10,72;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 21:55:00;0;0;0;6,75;0;5,2;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 22:00:00;0;0;0;6,74;0;5,2;10,71;0;5,03;0;15,46;0;0;0;5,43;0;5,51;0;0;0;6,83;0;0
2019-05-06 22:05:00;0;0;0;6,75;0;5,2;10,73;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 22:10:00;0;0;0;6,74;0;5,2;10,7;0;5,03;0;15,45;0;0;0;5,43;0;5,51;0;0;0;6,84;0;0
2019-05-06 22:15:00;0;0;0;6,74;0;5,2;10,74;0;5,04;0;15,47;0;0;0;5,43;0;5,52;0;0;0;6,84;0;0
2019-05-06 22:20:00;0;0;0;6,74;0;5,2;10,76;0;5,05;0;15,49;0;0;0;5,44;0;5,52;0;0;0;6,85;0;0
2019-05-06 22:25:00;0;0;0;6,74;0;5,2;10,74;0;5,04;0;15,47;0;0;0;5,44;0;5,52;0;0;0;6,85;0;0
2019-05-06 22:30:00;0;0;0;6,74;0;5,2;10,77;0;5,05;0;15,5;0;0;0;5,44;0;5,53;0;0;0;6,85;0;0
2019-05-06 22:35:00;0;0;0;6,74;0;5,19;10,77;0;5,05;0;15,5;0;0;0;5,44;0;5,53;0;0;0;6,85;0;0
